StructuredCallEntryID,Exchange,ExchSegment,ScripCode,Price,StopLoss,TargetPrice,Validity,RRRValue,InternalRemark,Header,CallType,CategoryID,SubCategoryID,UserID,InsertionTime,IsActive,Attachment,Status,StatusDescreption,BuySell,SendTo,ScripName,ImageURL,ModifiedDT,LastTradedPrice,CallClosedBy,CallClosedDT,CallClosedLTP
3543,NSE,OPT,54004,245.00,200,325.00,01-04-2024 00:00:00,NA,,Buy Bank Nifty (3 april) 47600 CE ,Calls,2,9,17,01-04-2024 12:10:55,False,,Open,Buy Bank Nifty (3 april) 47600 CE ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47600.00,,01-04-2024 12:10:55,0.00,,,0.00
3544,NSE,OPT,54004,245.00,200,325.00,01-04-2024 00:00:00,NA,,Buy Bank Nifty (3 april) 47600 CE ,Calls,2,9,17,01-04-2024 12:10:56,False,,Open,Buy Bank Nifty (3 april) 47600 CE ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47600.00,,01-04-2024 12:10:56,0.00,,,0.00
3545,NSE,OPT,54004,245.00,200,325.00,01-04-2024 00:00:00,NA,,Buy Bank Nifty (3 april) 47600 CE ,Calls,2,9,17,01-04-2024 12:10:56,False,,Open,Buy Bank Nifty (3 april) 47600 CE ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47600.00,,01-04-2024 12:10:56,0.00,,,0.00
3546,NSE,OPT,54004,245.00,200,325.00,01-04-2024 00:00:00,NA,,Buy Banknifty 47600 CE,Calls,2,10,17,01-04-2024 12:13:19,True,,SL,Buy Banknifty 47600 CE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47600.00,,01-04-2024 12:13:19,0.00,,,0.00
3547,NSE,EQUITY,11301,1110.10,1104.95,1119.00,01-04-2024 00:00:00,NA,,Intraday Trade : BUY LUXIND,Calls,2,9,22,01-04-2024 12:42:56,True,,Target,"TARGET ALMOST HIT, HIGH 1118.9",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",LUXIND,,01-04-2024 12:42:56,0.00,,,0.00
3548,NSE,OPT,54003,202.00,184,245.00,01-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY  47500 PE,Calls,2,9,22,01-04-2024 12:55:43,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 PE 47500.00,,01-04-2024 12:55:43,0.00,,,0.00
3549,NSE,EQUITY,20374,442.00,432,475.00,08-04-2024 00:00:00,NA,,BUY COALINDIA @ 442 SL: 432 TGTS: 475,Calls,2,9,24,01-04-2024 14:26:06,True,,Closed,SL Hit @394.60,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COALINDIA,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,394.60
3550,NSE,OPT,134637,5.00,2.95,8.80,24-04-2024 00:00:00,NA,,Stock Option : BUY VEDL 300 CE,Calls,2,10,22,01-04-2024 14:40:14,True,,Target,"TARGET DONE, PROFIT 8700+",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",VEDL 25 Apr 2024 CE 300.00,,01-04-2024 14:40:14,0.00,,,0.00
3551,NSE,EQUITY,3812,144.00,137,158.00,26-04-2024 00:00:00,NA,,Value Pick : BUY  ZEEL,Calls,1,8,22,01-04-2024 14:50:15,True,,Closed,"TRAIL SL AT 149,",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ZEEL,,01-04-2024 14:50:15,0.00,,,0.00
3552,MCX,FUTCOMM,428447,68000.00,67890,68200.00,05-04-2024 00:00:00,NA,,BULLION GOLDM BUY CALL,Calls,2,9,14,01-04-2024 19:22:28,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 03 May 2024,,01-04-2024 19:22:28,0.00,,,0.00
3553,MCX,FUTCOMM,426268,6950.00,6890,7050.00,05-04-2024 00:00:00,NA,BOOK FULL PROFIT 7027,ENERGY CRUDEM BUY CALL,Calls,2,9,14,01-04-2024 20:02:48,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Apr 2024,,01-04-2024 20:02:48,0.00,,,0.00
3554,NSE,OPT,124223,6.50,4.7,11.00,02-04-2024 00:00:00,NA,,STOCK OPTION: BUY ONGC APR  275 CE,Calls,2,9,24,02-04-2024 09:21:55,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ONGC 30 May 2024 CE 275.00,,04-06-2025 18:52:26,0.00,Auto,04-06-2025 18:52:26,0.00
3555,NSE,EQUITY,17094,274.00,270,285.00,16-04-2024 00:00:00,NA,Book profit & exit at 278.50,Momentum trade : CROMPTON at 274-274.50,Calls,2,10,15,02-04-2024 09:26:59,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CROMPTON,,02-04-2024 09:26:59,0.00,,,0.00
3556,NSE,OPT,45781,121.00,97,165.00,02-04-2024 00:00:00,NA,SL triggered,Buy Nifty 22450 CE @ 121,Calls,2,9,20,02-04-2024 09:36:59,True,,SL,Buy Nifty 22450 CE @ 121,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NIFTY 04 Apr 2024 CE 22450.00,,02-04-2024 09:36:59,0.00,,,0.00
3557,NSE,FUTSTK,67094,142.80,141.40,146.50,02-04-2024 00:00:00,NA,SL triggered,Buy Sail Fut @ 142.80,Calls,2,9,20,02-04-2024 09:47:58,True,,SL,Buy Sail Fut @ 142.80,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SAIL 25 Apr 2024,,02-04-2024 09:47:58,0.00,,,0.00
3558,NSE,EQUITY,263,5960.00,5699,6450.00,30-04-2024 00:00:00,NA,,Stock of the Day:  BUY ATUL,Calls,1,6,22,02-04-2024 10:38:20,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ATUL,,02-04-2024 10:38:20,0.00,,,0.00
3559,NSE,OPT,79032,210.00,179,264.00,04-04-2024 00:00:00,NA,,STOCK OPTION2: BUY BAJAJ-AUTO APRIL 9400 CE ,Calls,2,9,24,02-04-2024 10:43:30,True,,Closed,LONG BAJAJ-AUTO,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BAJAJ-AUTO 25 Apr 2024 CE 9400.00,,04-06-2025 18:52:26,0.00,Auto,04-06-2025 18:52:26,0.00
3560,NSE,OPT,54789,22.00,12,42.00,02-04-2024 00:00:00,NA,,Index Oprtion : BUY FINNIFTY 21200 CE,Calls,2,9,22,02-04-2024 11:15:59,True,,Closed,SL,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",FINNIFTY 02 Apr 2024 CE 21200.00,,02-04-2024 11:15:59,0.00,,,0.00
3561,NSE,OPT,62961,84.00,59,134.00,02-04-2024 00:00:00,NA,,Stock Option  : BUY BALKRISHAN 2300 CE,Calls,2,9,22,02-04-2024 11:26:48,True,,Target,"TARGET DONE, PROFIT 15000",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BALKRISIND 25 Apr 2024 CE 2300.00,,02-04-2024 11:26:48,0.00,,,0.00
3562,NSE,OPT,111532,23.00,18.8,33.00,24-04-2024 00:00:00,NA,,Stock Option : BUY INDUSINDBK 1600 CE,Calls,2,10,22,02-04-2024 11:56:44,True,,SL,SL ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",INDUSINDBK 25 Apr 2024 CE 1600.00,,02-04-2024 11:56:44,0.00,,,0.00
3563,NSE,OPT,54004,232.00,219,258.00,02-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY 47600 CE,Calls,2,9,22,02-04-2024 12:35:35,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47600.00,,02-04-2024 12:35:35,0.00,,,0.00
3564,NSE,EQUITY,11287,474.00,447.9,527.00,25-04-2024 00:00:00,NA,,Wealth Pick : BUY UPL,Calls,1,7,22,02-04-2024 13:00:12,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",UPL,,02-04-2024 13:00:12,0.00,,,0.00
3565,NSE,OPT,40947,84.00,74,99.00,02-04-2024 00:00:00,NA,,Index Option : BUY MIDCPNIFTY 10800 CE,Calls,2,9,22,02-04-2024 13:44:59,True,,Closed,BOOK PROFIT AT 90,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MIDCPNIFTY 08 Apr 2024 CE 10800.00,,02-04-2024 13:44:59,0.00,,,0.00
3566,NSE,EQUITY,1624,172.00,164,198.00,16-04-2024 00:00:00,NA,,BUY IOC,Calls,2,9,24,02-04-2024 14:15:42,True,,Closed,SL Hit @140.67,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",IOC,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,140.67
3567,NSE,EQUITY,4907,214.00,204,245.00,16-04-2024 00:00:00,NA,,BUY ENGINEERSIN,Calls,2,9,24,02-04-2024 14:16:20,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ENGINERSIN,,04-06-2025 18:52:26,0.00,Auto,04-06-2025 18:52:26,232.11
3568,NSE,OPT,54784,3.00,0.05,9.00,02-04-2024 00:00:00,NA,,Index Option : BUY FINIFTY 21150 CE,Calls,2,9,22,02-04-2024 15:09:52,True,,Target,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",FINNIFTY 02 Apr 2024 CE 21150.00,,02-04-2024 15:09:52,0.00,,,0.00
3569,NSE,OPT,48424,11.50,8.95,16.80,24-04-2024 00:00:00,NA,,Stock Option :BUY  HINDPETRO 500 CE,Calls,2,10,22,02-04-2024 15:14:19,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",HINDPETRO 25 Apr 2024 CE 500.00,,02-04-2024 15:14:19,0.00,,,0.00
3570,NSE,OPT,134470,18.00,14.95,24.00,24-04-2024 00:00:00,NA,,Stock Option : BUY UPL 470 CE,Calls,2,10,22,02-04-2024 15:17:15,True,,Target,"TARGET DONE, PROFIT 7800+",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",UPL 25 Apr 2024 CE 470.00,,02-04-2024 15:17:15,0.00,,,0.00
3571,NSE,OPT,90136,195.00,169,246.00,24-04-2024 00:00:00,NA,,Stock Option : BUY COFORGE 5600 CE,Calls,2,10,22,02-04-2024 15:28:40,True,,Target,"TARGET DONE, PROFIT 7650",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COFORGE 25 Apr 2024 CE 5600.00,,02-04-2024 15:28:40,0.00,,,0.00
3572,MCX,FUTCOMM,428177,151.80,149,157.00,05-04-2024 00:00:00,NA,TARGET HIT 157,ENERGY NATGASM BUY CALL,Calls,2,9,14,02-04-2024 19:25:33,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 25 Apr 2024,,02-04-2024 19:25:33,0.00,,,0.00
3573,MCX,FUTCOMM,428447,68655.00,68550,68850.00,02-04-2024 00:00:00,NA,,BULLION GOLDM BUY CALL,Calls,2,9,14,02-04-2024 19:50:24,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 03 May 2024,,02-04-2024 19:50:24,0.00,,,0.00
3574,MCX,FUTCOMM,426268,7057.00,6990,7160.00,02-04-2024 00:00:00,NA,,ENERGY CRUDEM BUY CALL,Calls,2,9,14,02-04-2024 20:54:07,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Apr 2024,,02-04-2024 20:54:07,0.00,,,0.00
3575,NSE,EQUITY,5142,1296.00,1285,1312.00,03-04-2024 00:00:00,NA,Book profit & exit at 1312,Intraday Trade -BUY CIGNITITEC  AT 1296-1298,Calls,2,9,15,03-04-2024 09:40:53,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CIGNITITEC,,03-04-2024 09:40:53,0.00,,,0.00
3576,NSE,FUTSTK,67095,698.00,694.50,708.00,03-04-2024 00:00:00,NA,Target achieved,Stock Future - BUY SB2024ICARD 25 Apr AT 698-698.5,Calls,2,10,15,03-04-2024 09:56:24,True,,Target,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SBICARD 25 Apr 2024,,03-04-2024 09:56:24,0.00,,,0.00
3577,NSE,OPT,54002,80.00,30,160.00,03-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY  47500 CE,Calls,2,9,22,03-04-2024 10:26:08,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47500.00,,03-04-2024 10:26:08,0.00,,,0.00
3578,NSE,OPT,44865,14.00,10,22.00,08-04-2024 00:00:00,NA,, BUY INDHOTEL 625 APRIL CE,Calls,2,9,24,03-04-2024 10:41:19,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",INDHOTEL 28 Mar 2024 CE 625.00,,03-04-2024 10:41:19,0.00,,,0.00
3579,NSE,EQUITY,13538,1255.00,1219,1327.00,26-04-2024 00:00:00,NA,,Stock of the Day:  BUY TECHM,Calls,1,6,22,03-04-2024 11:03:00,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TECHM,,03-04-2024 11:03:00,0.00,,,0.00
3580,NSE,OPT,195913,32.00,24,49.00,08-04-2024 00:00:00,NA,,*STOCK OPTION2: BUY TECHM APRIL 1270 @ 32 SL: 24 T,Calls,2,9,24,03-04-2024 12:01:10,True,,Closed,BUY TECHM CE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TECHM 28 Mar 2024 CE 1270.00,,03-04-2024 12:01:10,0.00,,,0.00
3581,NSE,EQUITY,11543,5649.00,5449,5976.00,30-04-2024 00:00:00,NA,,Wealth Pick : BUY COFORGE,Calls,1,7,22,03-04-2024 12:27:19,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COFORGE,,03-04-2024 12:27:19,0.00,,,0.00
3582,NSE,FUTIDX,52222,22585.00,22535,22655.00,03-04-2024 00:00:00,NA,,Buy Nifty April Fut,Calls,2,10,17,03-04-2024 12:32:12,True,,Closed,Buy Nifty April Fut,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NIFTY 25 Apr 2024,,03-04-2024 12:32:12,0.00,,,0.00
3583,NSE,OPT,55325,220.00,199,264.00,24-04-2024 00:00:00,NA,,Stock Option : BUY ABB 6500 CE,Calls,2,9,22,03-04-2024 12:35:31,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ABB 25 Apr 2024 CE 6500.00,,03-04-2024 12:35:31,0.00,,,0.00
3584,NSE,OPT,54026,7.00,0.95,19.00,03-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY 48000 CE,Calls,2,9,22,03-04-2024 12:47:13,True,,Closed,SL,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 48000.00,,03-04-2024 12:47:13,0.00,,,0.00
3585,NSE,EQUITY,5900,1061.00,1034,1114.00,30-04-2024 00:00:00,NA,,Value Pick : BUY  AXISBANK,Calls,1,8,22,03-04-2024 13:00:47,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",AXISBANK,,03-04-2024 13:00:47,0.00,,,0.00
3586,NSE,OPT,76485,98.00,68,148.00,23-04-2024 00:00:00,NA,,Stock Option : BUY ATUL 6200 CE,Calls,2,10,22,03-04-2024 13:52:44,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ATUL 25 Apr 2024 CE 6200.00,,03-04-2024 13:52:44,0.00,,,0.00
3587,NSE,OPT,54004,20.00,1,48.00,03-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY 47600 CE,Calls,2,9,22,03-04-2024 14:04:35,True,,Closed,BOOK PROFIT AT 26,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 03 Apr 2024 CE 47600.00,,03-04-2024 14:04:35,0.00,,,0.00
3588,NSE,OPT,44333,104.00,89,129.00,03-04-2024 00:00:00,NA,,Index Option : BUY FINNIFTY 21200 PE,Calls,2,9,22,03-04-2024 14:10:28,True,,Closed,BOOK PROFIT AT 114,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",FINNIFTY 09 Apr 2024 PE 21200.00,,03-04-2024 14:10:28,0.00,,,0.00
3589,MCX,FUTCOMM,426301,213.00,211.80,215.20,04-04-2024 00:00:00,NA,,COMMODITY,Calls,2,9,19,03-04-2024 14:20:11,False,,Open,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ALUMINI 30 Apr 2024,,03-04-2024 14:20:11,0.00,,,0.00
3590,MCX,FUTCOMM,426301,213.00,211.80,215.20,03-04-2024 00:00:00,NA,,BASE METALS: ALUMINI,Calls,2,9,19,03-04-2024 15:00:12,True,,Closed,BOOK PROFIT AT 213.45 AND CLOSE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ALUMINI 30 Apr 2024,,03-04-2024 15:00:12,0.00,,,0.00
3591,MCX,OPTCOMM,428053,172.00,149,218.00,03-04-2024 00:00:00,NA,,Comm options,Calls,2,9,19,03-04-2024 15:58:11,True,,Closed,CRUDEOIL 7100 CE BOOK PROFIT AT 185 AND CLOSE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOIL 17 Apr 2024 CE 7100.00,,03-04-2024 15:58:11,0.00,,,0.00
3592,MCX,OPTCOMM,427459,7.70,5.30,12.40,03-04-2024 00:00:00,NA,,BUY NATURAL GAS 160 CE,Calls,2,9,19,03-04-2024 17:22:16,True,,Closed,BOOK PROFIT IN NG 160 CE AT 8.30 AND CLOSE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATURALGAS 21 Mar 2024 CE 160.00,,03-04-2024 17:22:16,0.00,,,0.00
3593,MCX,FUTCOMM,256949,78200.00,77800,79000.00,03-04-2024 00:00:00,NA,,BUY : SILVERM ,Calls,2,9,19,03-04-2024 18:53:22,True,,Closed,BOOK PROFIT IN SILVER MINI AT 78290 AND CLOSE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 30 Apr 2024,,03-04-2024 18:53:22,0.00,,,0.00
3594,MCX,FUTCOMM,428177,158.80,155,165.50,05-04-2024 00:00:00,NA,,ENERGY NATGASM BUY CALL,Calls,2,9,14,03-04-2024 18:55:21,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 25 Apr 2024,,03-04-2024 18:55:21,0.00,,,0.00
3595,MCX,FUTCOMM,427739,68871.00,68770,69050.00,05-04-2024 00:00:00,NA,TARGET HIT 69050,BULLION GOLDM BUY CALL,Calls,2,9,14,03-04-2024 19:12:38,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 05 Apr 2024,,03-04-2024 19:12:38,0.00,,,0.00
3596,MCX,OPTCOMM,428053,193.00,173,234.00,03-04-2024 00:00:00,NA,,BUY CRUDEOIL 7100 CE,Calls,2,9,19,03-04-2024 19:32:52,True,,Closed,BOOK LOSS IN CRUDE OIL 7100 CE AT 188 AND CLOSE.,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOIL 17 Apr 2024 CE 7100.00,,03-04-2024 19:32:52,0.00,,,0.00
3597,MCX,FUTCOMM,426306,222.00,220.5,224.75,05-04-2024 00:00:00,NA,BOOK FULL PROFIT 223.75,BASE METALS ZINCM BUY CALL,Calls,2,9,14,03-04-2024 19:43:07,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ZINCMINI 30 Apr 2024,,03-04-2024 19:43:07,0.00,,,0.00
3598,MCX,OPTCOMM,257094,1780.00,1450,2440.00,04-04-2024 00:00:00,NA,,SILVERM 78000 CE,Calls,2,10,19,03-04-2024 20:22:32,True,,Closed,Book loss at 1645 and close,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Apr 2024 CE 78000.00,,03-04-2024 20:22:32,0.00,,,0.00
3599,NSE,EQUITY,21749,277.00,270,291.00,11-04-2024 00:00:00,NA,Target achieved,Momentum Trade - BUY CAPACITE at 276-278,Calls,2,10,15,04-04-2024 09:26:43,True,,Target,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CAPACITE,,04-04-2024 09:26:43,0.00,,,0.00
3600,NSE,OPT,101374,18.00,14.95,23.60,04-04-2024 00:00:00,NA,,Stock Option : BUY GUJGASLTD 550 CE,Calls,2,10,22,04-04-2024 09:31:30,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GUJGASLTD 25 Apr 2024 CE 550.00,,04-04-2024 09:31:30,0.00,,,0.00
3601,NSE,EQUITY,15044,125.00,116.95,137.00,04-04-2024 00:00:00,NA,,Stock of the Day:  BUY DELTACORP,Calls,1,6,22,04-04-2024 09:39:07,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",DELTACORP,,04-04-2024 09:39:07,0.00,,,0.00
3602,NSE,OPT,129360,5.50,4,8.50,08-04-2024 00:00:00,NA,,LONG POWERGRID,Calls,2,9,24,04-04-2024 09:48:01,True,,Closed,LONG POWERGRID,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",POWERGRID 25 Apr 2024 CE 290.00,,04-06-2025 18:52:26,0.00,Auto,04-06-2025 18:52:26,0.00
3603,NSE,OPT,46310,272.00,264,296.00,04-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY 48000 CE,Calls,2,9,22,04-04-2024 10:39:13,True,,Closed,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 10 Apr 2024 CE 48000.00,,04-04-2024 10:39:13,0.00,,,0.00
3604,NSE,EQUITY,3637,620.10,616.9,624.80,04-04-2024 00:00:00,NA,,Intraday Cash : BUY JUBLPHARMA,Calls,2,9,22,04-04-2024 11:11:55,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",JUBLPHARMA,,04-04-2024 11:11:55,0.00,,,0.00
3605,NSE,EQUITY,1964,3950.00,3840,4240.00,18-04-2024 00:00:00,NA,,BUY TRENT,Calls,2,10,24,04-04-2024 11:50:28,True,,Closed,Take Profit @5506.50,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TRENT,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,5506.50
3606,NSE,EQUITY,4487,2175.10,2167,2189.00,04-04-2024 00:00:00,NA,,Intraday Trade : BUY  ALKYLAMINE,Calls,2,9,22,04-04-2024 12:00:37,True,,SL,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ALKYLAMINE,,04-04-2024 12:00:37,0.00,,,0.00
3607,NSE,OPT,46310,264.00,249,294.00,04-04-2024 00:00:00,NA,,Index Option : BUY BANKNIFTY 48000 CE,Calls,2,9,22,04-04-2024 12:41:55,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 10 Apr 2024 CE 48000.00,,04-04-2024 12:41:55,0.00,,,0.00
3608,NSE,EQUITY,937,660.10,655.95,666.80,04-04-2024 00:00:00,NA,,Intraday Trade : BUY ELGIEQUIP,Calls,2,9,22,04-04-2024 13:00:47,True,,SL,SL,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ELGIEQUIP,,04-04-2024 13:00:47,0.00,,,0.00
3609,NSE,OPT,112063,42.00,37.9,49.00,04-04-2024 00:00:00,NA,,Stock Option : BUY IPCA 1260 CE,Calls,2,9,22,04-04-2024 13:09:29,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",IPCALAB 25 Apr 2024 CE 1260.00,,04-04-2024 13:09:29,0.00,,,0.00
3610,NSE,EQUITY,21808,1468.00,1430,1540.00,04-04-2024 00:00:00,NA,,BUY SBILIFE,Calls,2,10,24,04-04-2024 13:15:52,True,,Closed,Take Profit @1775.90,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SBILIFE,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,1775.90
3611,MCX,FUTCOMM,426301,220.00,218.50,223.00,04-04-2024 00:00:00,NA,,Base metals : Alumini,Calls,2,9,19,04-04-2024 13:20:06,True,,Closed,BOOK PROFIT IN ALUMINI AT 220.80 AND CLOSE.,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ALUMINI 30 Apr 2024,,04-04-2024 13:20:06,0.00,,,0.00
3612,NSE,OPT,134032,163.00,154.9,175.00,04-04-2024 00:00:00,NA,,Stock Option :  TRENT 4000 CE,Calls,2,9,22,04-04-2024 13:23:44,True,,Closed,BOOK PROFIT AT 170,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TRENT 25 Apr 2024 CE 4000.00,,04-04-2024 13:23:44,0.00,,,0.00
3613,NSE,OPT,87835,108.10,98,124.00,24-04-2024 00:00:00,NA,,Stock Option : BUY EICHER 4000 CE,Calls,2,10,22,04-04-2024 13:33:48,True,,Target,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",EICHERMOT 30 May 2024 PE 4000.00,,04-04-2024 13:33:48,0.00,,,0.00
3614,NSE,EQUITY,5926,1111.00,1093,1150.00,11-04-2024 00:00:00,NA,,Momentum Trade - BUY INTELLECT  1111-1112,Calls,2,10,15,04-04-2024 14:05:36,True,,Closed,Take Profit @1194.10,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",INTELLECT,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,1194.10
3615,NSE,OPT,136761,28.00,42,0.10,25-04-2024 00:00:00,NA,,Sell SRF 2500 PE @ 28,Calls,2,9,20,04-04-2024 14:13:12,True,,Closed,Sell SRF 2500 PE @ 28,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SRF 25 Apr 2024 PE 2500.00,,04-06-2025 18:52:26,0.00,Auto,04-06-2025 18:52:26,0.00
3616,NSE,OPT,87770,95.00,74,145.00,04-04-2024 00:00:00,NA,,STOCK OPTION2: BUY EICHERMOT 4050 CE @ 95 SL: 74 T,Calls,2,10,24,04-04-2024 14:21:14,True,,Closed,LONG EICHERMOT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",EICHERMOT 25 Apr 2024 CE 4050.00,,04-06-2025 18:52:26,0.00,Auto,04-06-2025 18:52:26,0.00
3617,MCX,OPTCOMM,257102,1850.00,1500,2500.00,04-04-2024 00:00:00,NA,,Bullion: SilverM option,Calls,2,9,19,04-04-2024 14:38:29,True,,Closed,EXIT SILVER MINI 79000 CE AT 1930 AND WAIT FOR NWE LEVELS.,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Apr 2024 CE 79000.00,,04-04-2024 14:38:29,0.00,,,0.00
